fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,alcohol.density.ratio,quality_label
6.8,0.18,0.38,0.8754687373538999,0.037295784743696894,35.0,111.0,0.9918,3.32,0.59,11.2,7,11.292599314377897,High
7.0,0.16,0.32,2.2300144001592104,0.04401688541677433,38.0,126.0,0.9958,3.21,0.34,9.2,5,9.238802972484434,Low
6.7,0.13,0.29,1.840549633397487,0.04974209189481407,31.0,122.0,0.9944,3.44,0.37,9.7,6,9.754625905068382,Low
6.2,0.25,0.25,0.8754687373538999,0.0295588022415444,35.0,105.0,0.9912,3.3,0.44,11.1,7,11.198547215496369,High
5.8,0.26,0.24,2.322387720290225,0.04305948946044697,55.0,152.0,0.9961,3.31,0.38,9.4,5,9.436803533781749,Low
7.5,0.27,0.36,2.0794415416798357,0.03536714383729131,45.0,164.0,0.9939,3.03,0.33,11.0,5,11.0675118221149,Low
5.8,0.26,0.24,2.322387720290225,0.04305948946044697,55.0,152.0,0.9961,3.31,0.38,9.4,5,9.436803533781749,Low
7.5,0.23,0.36,2.0794415416798357,0.03536714383729131,43.0,161.0,0.9938,3.04,0.32,11.0,5,11.068625477963373,Low
7.5,0.27,0.36,2.0794415416798357,0.03536714383729131,45.0,164.0,0.9939,3.03,0.33,11.0,5,11.0675118221149,Low
7.2,0.685,0.21,2.3513752571634776,0.06765864847381481,33.0,172.0,0.9971,3.0,0.55,9.1,6,9.126466753585397,Low
6.2,0.25,0.25,0.8754687373538999,0.0295588022415444,35.0,105.0,0.9912,3.3,0.44,11.1,7,11.198547215496369,High
6.5,0.19,0.3,0.5877866649021191,0.042101176018635396,33.0,144.0,0.9936,3.42,0.39,9.1,6,9.158615136876005,Low
6.3,0.495,0.22,1.0296194171811581,0.044973365642731154,31.0,140.0,0.9929,3.39,0.54,10.4,6,10.47436801289153,Low
7.1,0.24,0.41,2.9338568698359038,0.044973365642731154,39.0,145.0,0.9998,3.32,0.39,8.7,5,8.701740348069613,Low
6.4,0.17,0.32,1.2237754316221157,0.046883585898850416,41.0,200.0,0.9938,3.5,0.5,9.7,6,9.760515194204064,Low
7.1,0.25,0.32,2.424802725718295,0.04018178963283184,66.0,272.0,0.9969,3.17,0.52,9.1,6,9.128297722941117,Low
6.4,0.17,0.32,1.2237754316221157,0.046883585898850416,41.0,200.0,0.9938,3.5,0.5,9.7,6,9.760515194204064,Low
7.1,0.24,0.41,2.9338568698359038,0.044973365642731154,39.0,145.0,0.9998,3.32,0.39,8.7,5,8.701740348069613,Low
6.8,0.64,0.08,2.3702437414678603,0.06015392281974709,26.0,142.0,0.9972,3.37,0.46,8.9,4,8.92498997192138,Low
8.3,0.28,0.4,2.174751721484161,0.04018178963283184,38.0,194.0,0.9976,3.34,0.51,9.6,6,9.62309542902967,Low
8.2,0.27,0.39,2.174751721484161,0.038258712117090345,49.0,208.0,0.9976,3.31,0.51,9.5,6,9.522854851643945,Low
7.2,0.23,0.38,2.72785282839839,0.05638033343610764,55.0,194.0,0.9979,3.09,0.44,9.0,6,9.018939773524401,Low
7.2,0.23,0.38,2.72785282839839,0.05638033343610764,55.0,194.0,0.9979,3.09,0.44,9.0,6,9.018939773524401,Low
7.2,0.23,0.38,2.72785282839839,0.05638033343610764,55.0,194.0,0.9979,3.09,0.44,9.0,6,9.018939773524401,Low
7.2,0.23,0.38,2.72785282839839,0.05638033343610764,55.0,194.0,0.9979,3.09,0.44,9.0,6,9.018939773524401,Low
6.8,0.52,0.32,2.653241964607215,0.04305948946044697,54.0,221.0,0.9972,3.27,0.5,9.6,6,9.626955475330927,Low
7.0,0.26,0.59,0.8754687373538999,0.03633192924739028,40.0,120.0,0.9918,3.34,0.41,11.1,7,11.191772534785239,High
6.2,0.25,0.21,2.806386101823072,0.038258712117090345,28.0,159.0,0.9982,3.48,0.64,9.6,6,9.617311160088159,Low
7.3,0.32,0.23,2.6878474937846906,0.048790164169432,49.0,197.0,0.9985,3.2,0.46,8.7,5,8.71306960440661,Low
7.7,0.31,0.26,2.174751721484161,0.03052920503482287,23.0,90.0,0.9944,3.13,0.5,10.4,5,10.458567980691875,Low
7.1,0.21,0.37,1.2237754316221157,0.025667746748577788,23.0,100.0,0.9903,3.15,0.38,11.4,7,11.511663132384127,High
6.8,0.24,0.34,1.308332819650179,0.045928931888399804,64.5,218.5,0.9934,3.3,0.58,9.7,6,9.764445339238977,Low
6.9,0.4,0.56,2.501435951739211,0.042101176018635396,40.0,142.0,0.9975,3.14,0.46,8.7,5,8.721804511278194,Low
6.1,0.18,0.36,1.0986122886681098,0.037295784743696894,20.0,249.5,0.9923,3.37,0.79,11.3,6,11.387685175854077,Low
6.8,0.21,0.27,1.1314021114911006,0.0295588022415444,26.0,139.0,0.99,3.16,0.61,12.6,7,12.727272727272727,High
5.8,0.2,0.27,0.8754687373538999,0.03052920503482287,12.0,77.0,0.9905,3.25,0.36,10.9,7,11.00454316002019,High
5.6,0.19,0.26,0.8754687373538999,0.0295588022415444,12.0,76.0,0.9905,3.25,0.37,10.9,7,11.00454316002019,High
6.1,0.41,0.14,2.4336133554004498,0.03633192924739028,18.0,119.0,0.996,3.38,0.45,10.0,5,10.040160642570282,Low
5.9,0.21,0.28,1.7227665977411035,0.05164323315183845,40.0,199.0,0.9964,3.72,0.7,10.0,4,10.036130068245685,Low
8.5,0.26,0.21,2.8449093838194073,0.07138999608667293,41.0,197.0,0.998,3.02,0.5,9.8,3,9.819639278557116,Low
6.9,0.4,0.56,2.501435951739211,0.042101176018635396,40.0,142.0,0.9975,3.14,0.46,8.7,5,8.721804511278194,Low
5.8,0.24,0.44,1.5040773967762742,0.028587456851912555,5.0,109.0,0.9913,3.53,0.43,11.7,3,11.802683345102391,Low
5.8,0.24,0.39,0.9162907318741551,0.05259245011917058,37.0,158.0,0.9932,3.21,0.52,9.3,6,9.363672976238423,Low
6.7,0.26,0.39,0.7419373447293773,0.039220713153281295,45.0,147.0,0.9935,3.32,0.58,9.6,8,9.662808253648716,High
6.3,0.35,0.3,1.9021075263969205,0.0344014267173324,8.0,97.0,0.9927,3.27,0.41,11.0,7,11.08089050065478,High
6.3,0.35,0.3,1.9021075263969205,0.0344014267173324,8.0,97.0,0.9927,3.27,0.41,11.0,7,11.08089050065478,High
6.4,0.23,0.39,1.0296194171811581,0.03149866705937099,23.0,118.0,0.9912,3.32,0.5,11.8,6,11.904761904761905,Low
5.8,0.36,0.38,0.6418538861723948,0.03633192924739028,3.0,75.0,0.9904,3.28,0.34,11.4,4,11.510500807754443,Low
6.9,0.115,0.35,1.8562979903656263,0.046883585898850416,36.0,108.0,0.9939,3.32,0.42,10.2,6,10.262601871415635,Low
6.9,0.29,0.4,3.017982882488811,0.042101176018635396,36.0,156.0,0.9996,2.93,0.47,8.9,5,8.903561424569828,Low
6.9,0.28,0.4,2.2192034840549946,0.03536714383729131,15.0,95.0,0.9944,3.17,0.33,10.2,5,10.257441673370877,Low
7.2,0.29,0.4,2.681021528714291,0.04401688541677433,66.0,231.0,0.9977,3.08,0.59,9.6,6,9.622130901072467,Low
6.2,0.24,0.35,0.7884573603642702,0.037295784743696894,22.0,167.0,0.9912,3.1,0.48,10.6,6,10.69410815173527,Low
6.9,0.29,0.4,3.017982882488811,0.042101176018635396,36.0,156.0,0.9996,2.93,0.47,8.9,5,8.903561424569828,Low
6.9,0.32,0.26,2.2300144001592104,0.05164323315183845,32.0,180.0,0.9965,3.25,0.51,9.2,6,9.232313095835423,Low
5.3,0.58,0.07,2.066862759472976,0.042101176018635396,34.0,149.0,0.9944,3.34,0.57,9.7,5,9.754625905068382,Low
5.3,0.585,0.07,2.0918640616783932,0.04305948946044697,34.0,145.0,0.9945,3.34,0.57,9.7,6,9.753645047762694,Low
6.9,0.32,0.26,2.2300144001592104,0.05164323315183845,32.0,180.0,0.9965,3.25,0.51,9.2,6,9.232313095835423,Low
5.2,0.6,0.07,2.0794415416798357,0.04305948946044697,33.0,147.0,0.9944,3.33,0.58,9.7,5,9.754625905068382,Low
6.6,0.58,0.3,1.8082887711792655,0.055434706888100586,30.0,123.0,0.9949,3.24,0.38,9.0,5,9.046135289978892,Low
7.0,0.29,0.54,2.4595888418037104,0.044973365642731154,59.0,234.0,0.9966,3.05,0.61,9.5,5,9.53241019466185,Low
6.6,0.19,0.41,2.2925347571405443,0.044973365642731154,51.0,169.0,0.9954,3.14,0.57,9.8,6,9.845288326300986,Low
6.7,0.2,0.41,2.312535423847214,0.04305948946044697,50.0,166.0,0.9954,3.14,0.58,9.8,6,9.845288326300986,Low
7.7,0.26,0.4,0.7419373447293773,0.04114194333117518,9.0,60.0,0.9915,2.89,0.5,10.6,5,10.690872415532022,Low
6.8,0.32,0.34,0.7884573603642702,0.04305948946044697,14.0,67.0,0.9919,3.05,0.47,10.6,4,10.686561145276741,Low
7.0,0.3,0.49,1.7404661748405046,0.03536714383729131,17.0,105.0,0.9916,3.26,0.68,12.4,7,12.505042355788625,High
7.0,0.24,0.36,1.33500106673234,0.03343477608623739,22.0,112.0,0.99,3.19,0.38,12.6,8,12.727272727272727,High
6.1,0.31,0.58,1.791759469228055,0.038258712117090345,36.0,114.0,0.9909,3.3,0.6,12.3,8,12.41295791704511,High
6.8,0.44,0.37,1.8082887711792655,0.045928931888399804,46.0,201.0,0.9938,3.08,0.65,10.5,4,10.565506138055946,Low
6.7,0.34,0.3,2.8094026953624978,0.05259245011917058,51.0,196.0,0.9982,3.19,0.49,9.3,5,9.316770186335404,Low
7.1,0.35,0.24,2.797281334830153,0.05354076692802982,46.0,198.0,0.9988,3.12,0.49,8.8,5,8.81057268722467,Low
7.3,0.32,0.25,2.1041341542702074,0.05448818528406973,47.0,180.0,0.9961,3.08,0.47,8.8,5,8.834454372050999,Low
7.2,0.23,0.39,2.7212954278522306,0.05638033343610764,49.0,192.0,0.9979,2.98,0.48,9.0,7,9.018939773524401,High
7.2,0.23,0.39,2.7212954278522306,0.05638033343610764,49.0,192.0,0.9979,2.98,0.48,9.0,7,9.018939773524401,High
7.2,0.23,0.39,2.7212954278522306,0.05638033343610764,49.0,192.0,0.9979,2.98,0.48,9.0,7,9.018939773524401,High
5.9,0.15,0.31,1.916922612182061,0.04018178963283184,53.0,155.0,0.9945,3.52,0.46,10.5,6,10.558069381598793,Low
7.4,0.28,0.42,3.0349529867072724,0.0639133257436528,53.0,195.0,1.0,2.96,0.44,9.1,5,9.1,Low
6.2,0.28,0.22,2.1162555148025524,0.04018178963283184,26.0,157.0,0.9957,3.44,0.64,9.8,7,9.842321984533495,High
9.1,0.59,0.38,0.9555114450274363,0.0639133257436528,34.0,182.0,0.9968,3.23,0.38,8.5,3,8.52728731942215,Low
6.3,0.33,0.27,0.7884573603642702,0.044973365642731154,34.0,175.0,0.9934,3.37,0.54,9.4,6,9.462452184417154,Low
8.3,0.39,0.7,2.451005098112319,0.04401688541677433,33.0,169.0,0.9976,3.09,0.57,9.4,5,9.422614274258219,Low
7.2,0.19,0.46,1.5686159179138452,0.04018178963283184,82.0,187.0,0.9932,3.19,0.6,11.2,7,11.276681433749497,High
7.5,0.17,0.44,2.509599262378372,0.044973365642731154,65.0,146.0,0.997,3.17,0.45,10.0,6,10.030090270812437,Low
6.7,0.17,0.5,1.1314021114911006,0.042101176018635396,27.0,122.0,0.9923,3.15,0.45,10.3,6,10.379925425778495,Low
6.1,0.41,0.0,0.9555114450274363,0.06109509935981088,36.0,87.0,0.9914,3.27,0.67,10.8,6,10.893685696994151,Low
8.3,0.2,0.35,0.6418538861723948,0.048790164169432,12.0,74.0,0.992,3.13,0.38,10.5,6,10.584677419354838,Low
6.1,0.41,0.0,0.9555114450274363,0.06109509935981088,36.0,87.0,0.9914,3.27,0.67,10.8,6,10.893685696994151,Low
6.0,0.29,0.21,0.832909122935104,0.05354076692802982,42.0,168.0,0.9914,3.32,0.43,11.1,6,11.19628807746621,Low
7.3,0.41,0.24,2.0541237336955462,0.055434706888100586,41.0,163.0,0.9949,3.2,0.41,9.9,6,9.950748818976782,Low
7.3,0.41,0.24,2.0541237336955462,0.055434706888100586,41.0,163.0,0.9949,3.2,0.41,9.9,6,9.950748818976782,Low
7.2,0.43,0.24,2.0412203288596382,0.05638033343610764,40.0,163.0,0.995,3.2,0.41,9.9,5,9.949748743718594,Low
7.3,0.4,0.24,2.0412203288596382,0.05638033343610764,41.0,166.0,0.995,3.2,0.41,9.9,6,9.949748743718594,Low
6.2,0.31,0.26,1.7578579175523736,0.03633192924739028,36.0,148.0,0.9928,3.21,0.41,10.4,6,10.475423045930702,Low
6.1,0.36,0.27,1.1314021114911006,0.0344014267173324,16.0,100.0,0.9917,3.4,0.71,11.5,7,11.59624886558435,High
5.0,0.55,0.14,2.2300144001592104,0.03149866705937099,35.0,164.0,0.9918,3.53,0.51,12.5,8,12.603347449082476,High
7.8,0.25,0.41,1.547562508716013,0.04114194333117518,37.0,149.0,0.9954,3.36,0.45,10.0,6,10.046212577858148,Low
5.7,0.36,0.21,2.0412203288596382,0.037295784743696894,51.0,166.0,0.9941,3.29,0.63,10.0,6,10.059350165979279,Low
5.8,0.34,0.21,2.028148247292285,0.039220713153281295,50.0,167.0,0.9941,3.29,0.62,10.0,5,10.059350165979279,Low
6.8,0.25,0.34,1.7404661748405046,0.03052920503482287,34.0,134.0,0.9927,3.21,0.38,10.6,6,10.677949027903697,Low
6.6,0.24,0.35,2.163323025660538,0.03052920503482287,36.0,135.0,0.9938,3.19,0.37,10.5,5,10.565506138055946,Low
5.9,0.3,0.47,2.180417459019838,0.0295588022415444,19.0,133.0,0.9933,3.52,0.43,11.5,7,11.577569717104602,High
6.1,0.125,0.25,1.4586150226995167,0.039220713153281295,10.0,69.0,0.9934,3.54,0.59,10.1,6,10.16710287900141,Low
6.0,0.1,0.24,0.7419373447293773,0.04018178963283184,15.0,65.0,0.9927,3.61,0.61,10.3,7,10.375742923340384,High
6.6,0.24,0.35,2.163323025660538,0.03052920503482287,36.0,135.0,0.9938,3.19,0.37,10.5,5,10.565506138055946,Low
6.8,0.25,0.34,1.7404661748405046,0.03052920503482287,34.0,134.0,0.9927,3.21,0.38,10.6,6,10.677949027903697,Low
6.8,0.28,0.44,2.33214389523559,0.03052920503482287,35.0,137.0,0.9946,3.16,0.36,10.4,6,10.456464910516791,Low
8.3,0.41,0.51,1.0986122886681098,0.044973365642731154,11.0,207.0,0.993,3.02,0.55,11.4,5,11.480362537764352,Low
7.5,0.27,0.31,1.916922612182061,0.055434706888100586,131.0,313.0,0.9946,3.18,0.59,10.5,5,10.557007842348682,Low
7.9,0.26,0.41,2.7819200496686656,0.039220713153281295,38.0,216.0,0.9976,2.96,0.6,10.0,6,10.024057738572573,Low
6.4,0.34,0.23,1.9878743481543455,0.038258712117090345,37.0,143.0,0.9944,3.19,0.65,10.0,6,10.05631536604988,Low
6.5,0.28,0.35,2.797281334830153,0.04114194333117518,55.0,195.0,0.9978,3.23,0.5,9.6,6,9.621166566446181,Low
6.4,0.32,0.35,1.7578579175523736,0.0295588022415444,34.0,101.0,0.9912,3.36,0.6,12.5,8,12.610976594027441,High
6.8,0.24,0.34,1.7227665977411035,0.03149866705937099,37.0,135.0,0.9927,3.2,0.39,10.6,5,10.677949027903697,Low
6.3,0.23,0.3,1.0296194171811581,0.032467190137501496,16.0,91.0,0.9906,3.28,0.4,11.8,6,11.911972541893801,Low
6.5,0.28,0.34,2.388762789235098,0.037295784743696894,30.0,133.0,0.9954,3.11,0.44,9.8,5,9.845288326300986,Low
5.6,0.26,0.26,1.9021075263969205,0.03052920503482287,12.0,80.0,0.9923,3.25,0.38,10.8,5,10.883805300816286,Low
6.3,0.23,0.3,1.0296194171811581,0.032467190137501496,16.0,91.0,0.9906,3.28,0.4,11.8,6,11.911972541893801,Low
6.3,0.23,0.33,0.9162907318741551,0.03536714383729131,15.0,105.0,0.991,3.32,0.42,11.2,6,11.301715438950554,Low
5.8,0.27,0.27,2.5877640352277083,0.04401688541677433,55.0,170.0,0.9972,3.28,0.42,9.3,6,9.326113116726836,Low
5.9,0.26,0.4,0.832909122935104,0.045928931888399804,12.0,139.0,0.9945,3.45,0.53,10.4,5,10.457516339869281,Low
6.6,0.18,0.35,0.9162907318741551,0.04783732941416013,49.0,141.0,0.9934,3.43,0.85,10.2,7,10.267767263942018,High
7.4,0.2,0.43,2.174751721484161,0.04401688541677433,27.0,153.0,0.9964,3.19,0.55,9.0,7,9.032517061421116,High
8.0,0.24,0.36,0.9162907318741551,0.045928931888399804,17.0,129.0,0.9948,3.2,0.54,10.0,6,10.052271813429835,Low
6.4,0.26,0.42,2.3702437414678603,0.04305948946044697,30.0,140.0,0.9962,3.18,0.47,9.1,6,9.13471190523991,Low
5.4,0.31,0.47,1.3862943611198906,0.05164323315183845,46.0,144.0,0.9931,3.29,0.76,10.0,5,10.069479407914612,Low
5.4,0.29,0.47,1.3862943611198906,0.050693114315518116,47.0,145.0,0.993,3.29,0.75,10.0,6,10.070493454179255,Low
7.1,0.145,0.33,1.7227665977411035,0.048790164169432,33.0,131.0,0.9942,3.28,0.4,9.6,6,9.656004828002414,Low
5.6,0.34,0.1,0.832909122935104,0.03052920503482287,20.0,68.0,0.9906,3.36,0.51,11.2,7,11.306279022814454,High
6.7,0.19,0.41,2.8094026953624978,0.05448818528406973,75.0,155.0,0.9995,3.2,0.44,8.8,6,8.804402201100551,Low
7.6,0.17,0.45,2.501435951739211,0.05259245011917058,56.0,137.0,0.997,3.15,0.47,10.0,5,10.030090270812437,Low
6.3,0.12,0.36,1.1314021114911006,0.04305948946044697,47.0,146.0,0.9914,3.27,0.74,11.4,7,11.49889045793827,High
7.3,0.33,0.4,2.060513531794317,0.037295784743696894,32.0,138.0,0.992,3.03,0.3,11.9,7,11.995967741935484,High
5.5,0.335,0.3,1.252762968495368,0.06859279146561172,27.0,128.0,0.9924,3.14,0.51,9.6,6,9.673518742442564,Low
7.3,0.33,0.4,2.060513531794317,0.037295784743696894,32.0,138.0,0.992,3.03,0.3,11.9,7,11.995967741935484,High
7.3,0.22,0.37,2.72785282839839,0.06109509935981088,48.0,191.0,0.9978,2.89,0.38,9.0,6,9.019843656043294,Low
7.3,0.22,0.37,2.72785282839839,0.06109509935981088,48.0,191.0,0.9978,2.89,0.38,9.0,6,9.019843656043294,Low
6.1,0.36,0.33,0.7419373447293773,0.048790164169432,24.0,169.0,0.9927,3.15,0.78,9.5,6,9.569859977838219,Low
10.0,0.2,0.39,0.8754687373538999,0.048790164169432,19.0,152.0,0.994,3.0,0.42,10.4,6,10.46277665995976,Low
6.9,0.24,0.34,1.7404661748405046,0.039220713153281295,43.0,161.0,0.9935,3.2,0.59,10.6,6,10.669350780070458,Low
7.1,0.365,0.14,0.7884573603642702,0.05354076692802982,24.0,84.0,0.9941,3.15,0.43,8.9,5,8.952821647721558,Low
6.8,0.15,0.3,1.840549633397487,0.048790164169432,40.0,127.0,0.9942,3.4,0.39,9.7,6,9.756588211627438,Low
7.3,0.22,0.37,2.72785282839839,0.06109509935981088,48.0,191.0,0.9978,2.89,0.38,9.0,6,9.019843656043294,Low
6.8,0.16,0.4,1.1939224684724346,0.03633192924739028,18.0,102.0,0.9923,3.49,0.42,11.4,7,11.488461150861635,High
6.0,0.26,0.32,1.5040773967762742,0.027615167032973367,29.0,113.0,0.9912,3.4,0.71,12.3,7,12.409200968523004,High
6.0,0.18,0.27,0.9162907318741551,0.08525984395082342,40.0,143.0,0.9923,3.49,0.62,10.8,6,10.883805300816286,Low
6.9,0.33,0.21,0.6931471805599453,0.05164323315183845,39.0,148.0,0.9927,3.12,0.45,9.4,6,9.469124609650448,Low
7.1,0.39,0.35,2.6026896854443837,0.04305948946044697,26.0,72.0,0.9941,3.17,0.29,11.6,5,11.668846192535963,Low
6.9,0.33,0.21,0.6931471805599453,0.05164323315183845,39.0,148.0,0.9927,3.12,0.45,9.4,6,9.469124609650448,Low
7.7,0.29,0.48,1.1939224684724346,0.04783732941416013,36.0,178.0,0.9931,3.17,0.64,10.6,6,10.673648172389488,Low
6.6,0.905,0.19,0.5877866649021191,0.046883585898850416,17.0,204.0,0.9934,3.34,0.56,10.0,5,10.066438494060801,Low
7.2,0.27,0.27,1.2237754316221157,0.046883585898850416,30.0,149.0,0.9936,3.1,0.51,9.2,6,9.259259259259258,Low
5.1,0.33,0.22,0.9555114450274363,0.026641930946421175,18.0,89.0,0.9893,3.51,0.38,12.5,7,12.635196603659153,High
5.1,0.33,0.22,0.9555114450274363,0.026641930946421175,18.0,89.0,0.9893,3.51,0.38,12.5,7,12.635196603659153,High
6.4,0.31,0.28,0.9162907318741551,0.03633192924739028,12.0,119.0,0.9919,3.32,0.51,10.4,7,10.484927916120578,High
7.3,0.2,0.44,0.8754687373538999,0.04401688541677433,21.0,98.0,0.9924,3.15,0.46,10.0,7,10.076582023377672,High
5.7,0.32,0.5,1.2809338454620642,0.04783732941416013,17.0,155.0,0.9927,3.22,0.64,10.0,6,10.073536818777072,Low
6.4,0.31,0.28,0.9162907318741551,0.03633192924739028,12.0,119.0,0.9919,3.32,0.51,10.4,7,10.484927916120578,High
7.3,0.2,0.44,0.8754687373538999,0.04401688541677433,21.0,98.0,0.9924,3.15,0.46,10.0,7,10.076582023377672,High
7.2,0.28,0.26,2.6026896854443837,0.044973365642731154,48.0,179.0,0.9975,3.1,0.52,9.0,6,9.022556390977444,Low
7.5,0.35,0.28,2.3608540011180215,0.04974209189481407,26.0,157.0,0.9969,3.12,0.53,9.2,6,9.22860868692948,Low
7.2,0.27,0.27,1.2237754316221157,0.046883585898850416,30.0,149.0,0.9936,3.1,0.51,9.2,6,9.259259259259258,Low
6.0,0.36,0.39,1.4350845252893227,0.026641930946421175,20.0,125.0,0.991,3.38,0.39,11.3,7,11.402623612512615,High
5.1,0.33,0.22,0.9555114450274363,0.026641930946421175,18.0,89.0,0.9893,3.51,0.38,12.5,7,12.635196603659153,High
5.0,0.17,0.56,0.9162907318741551,0.025667746748577788,24.0,115.0,0.9906,3.48,0.39,10.8,7,10.902483343428226,High
6.3,0.39,0.35,1.9315214116032138,0.039220713153281295,82.5,260.0,0.9941,3.12,0.66,10.1,5,10.15994366763907,Low
6.7,0.21,0.32,1.8562979903656263,0.045928931888399804,29.0,140.0,0.995,3.39,0.46,9.7,6,9.748743718592964,Low
7.0,0.3,0.38,2.766319109226186,0.03149866705937099,60.0,181.0,0.9983,3.18,0.61,9.3,7,9.315836922768709,High
7.0,0.3,0.38,2.766319109226186,0.03149866705937099,60.0,181.0,0.9983,3.18,0.61,9.3,7,9.315836922768709,High
6.5,0.36,0.32,0.7419373447293773,0.03052920503482287,13.0,66.0,0.9916,3.1,0.46,10.6,5,10.689794271883823,Low
6.1,0.55,0.15,2.379546134130174,0.03052920503482287,19.0,125.0,0.9957,3.36,0.47,10.2,6,10.244049412473636,Low
7.3,0.24,0.43,1.0986122886681098,0.020782539182528502,20.0,69.0,0.99,3.08,0.56,12.2,6,12.323232323232322,Low
6.8,0.37,0.51,2.5494451709255714,0.04305948946044697,62.0,163.0,0.9976,3.19,0.44,8.8,5,8.821170809943865,Low
6.8,0.27,0.12,0.832909122935104,0.039220713153281295,87.0,168.0,0.992,3.18,0.41,10.0,5,10.080645161290322,Low
8.2,0.28,0.42,1.0296194171811581,0.03052920503482287,30.0,93.0,0.9917,3.09,0.39,11.4,5,11.495411918927095,Low
6.3,0.2,0.4,0.9162907318741551,0.03633192924739028,35.0,107.0,0.9917,3.46,0.5,11.4,6,11.495411918927095,Low
5.9,0.26,0.27,2.954910279033736,0.046883585898850416,52.0,168.0,0.9993,3.35,0.44,9.4,5,9.40658460922646,Low
6.4,0.19,0.42,1.3609765531356006,0.03149866705937099,32.0,83.0,0.9908,3.3,0.41,11.7,6,11.80863948324586,Low
6.3,0.2,0.4,0.9162907318741551,0.03633192924739028,35.0,107.0,0.9917,3.46,0.5,11.4,6,11.495411918927095,Low
6.8,0.37,0.51,2.5494451709255714,0.04305948946044697,62.0,163.0,0.9976,3.19,0.44,8.8,5,8.821170809943865,Low
6.1,0.35,0.07,0.8754687373538999,0.06672363204290818,22.0,108.0,0.9934,3.23,0.52,9.2,5,9.261123414535938,Low
7.1,0.27,0.31,2.954910279033736,0.044973365642731154,55.0,252.0,1.0,3.07,0.56,8.7,5,8.7,Low
6.8,0.22,0.31,1.9878743481543455,0.0344014267173324,33.0,170.0,0.9918,3.24,0.66,12.6,6,12.704174228675136,Low
6.8,0.27,0.12,0.832909122935104,0.039220713153281295,87.0,168.0,0.992,3.18,0.41,10.0,5,10.080645161290322,Low
5.8,0.28,0.34,1.6094379124341003,0.03052920503482287,40.0,99.0,0.9896,3.39,0.39,12.8,7,12.934518997574777,High
6.9,0.49,0.24,0.7884573603642702,0.04783732941416013,13.0,125.0,0.9932,3.17,0.51,9.4,5,9.464357631896899,Low
6.3,0.14,0.39,0.7884573603642702,0.04305948946044697,26.0,116.0,0.992,3.26,0.53,10.3,6,10.383064516129034,Low
8.2,0.28,0.42,1.0296194171811581,0.03052920503482287,30.0,93.0,0.9917,3.09,0.39,11.4,5,11.495411918927095,Low
7.2,0.25,0.39,2.9932291433358724,0.037295784743696894,42.0,155.0,0.9999,2.97,0.47,9.0,6,9.000900090009,Low
7.3,0.28,0.36,2.617395832834079,0.039220713153281295,38.0,140.0,0.998,3.3,0.79,9.6,6,9.619238476953907,Low
7.2,0.19,0.39,0.7884573603642702,0.03536714383729131,32.0,85.0,0.9918,3.16,0.5,10.5,5,10.58681185722928,Low
7.2,0.19,0.39,0.7884573603642702,0.03536714383729131,32.0,85.0,0.9918,3.16,0.5,10.5,5,10.58681185722928,Low
7.2,0.25,0.39,2.9932291433358724,0.037295784743696894,42.0,155.0,0.9999,2.97,0.47,9.0,6,9.000900090009,Low
7.3,0.28,0.36,2.617395832834079,0.039220713153281295,38.0,140.0,0.998,3.3,0.79,9.6,6,9.619238476953907,Low
7.4,0.21,0.27,0.7884573603642702,0.04018178963283184,27.0,99.0,0.9927,3.19,0.33,9.8,6,9.872066082401531,Low
7.4,0.21,0.27,0.7884573603642702,0.04018178963283184,27.0,99.0,0.9927,3.19,0.33,9.8,6,9.872066082401531,Low
7.4,0.31,0.28,0.9555114450274363,0.048790164169432,33.0,137.0,0.9929,3.31,0.56,10.5,6,10.575083089938564,Low
7.0,0.21,0.28,2.272125885509337,0.04401688541677433,37.0,222.0,0.9954,3.25,0.54,10.4,6,10.448061080972474,Low
7.0,0.21,0.28,2.2617630984737906,0.04401688541677433,37.0,221.0,0.9954,3.25,0.54,10.4,6,10.448061080972474,Low
6.9,0.23,0.38,2.2300144001592104,0.045928931888399804,47.0,162.0,0.9954,3.34,0.52,10.5,7,10.548523206751055,High
7.0,0.21,0.28,2.272125885509337,0.04401688541677433,37.0,222.0,0.9954,3.25,0.54,10.4,6,10.448061080972474,Low
7.0,0.21,0.28,2.2617630984737906,0.04401688541677433,37.0,221.0,0.9954,3.25,0.54,10.4,6,10.448061080972474,Low
6.8,0.29,0.5,2.6602595372658615,0.05164323315183845,48.0,194.0,0.9974,3.09,0.45,9.4,5,9.424503709645078,Low
7.8,0.21,0.27,0.7884573603642702,0.04974209189481407,20.0,89.0,0.9936,3.06,0.46,9.1,5,9.158615136876005,Low
